row754,series,has_opening,fold,V_exp,V_def,V_opt
293,71,0,4,194.0,178.70561042990417,172.88575989681416
294,72,0,4,1381.0,1619.421537835684,1964.7764532128972
295,73,0,0,464.0,461.23468270792966,440.6217201967247
296,45,0,2,547.0,672.955686607149,442.19382560210204
297,74,0,0,668.0,597.7637422112448,655.368890595121
298,75,0,2,436.0,474.25686472070765,407.0673762620373
299,76,0,3,365.0,338.124295265381,341.0353103681055
300,77,0,1,227.0,156.69188398677673,209.5569252516107
301,20,0,2,2400.0,1167.848629334051,1739.1524900871743
302,78,0,4,245.0,229.6339648053768,231.64483713491805
303,79,0,4,245.0,201.89851521592922,217.828112864412
304,80,0,3,480.0,444.62851642617306,480.4610158240356
305,81,0,2,136.0,104.62070299244986,130.7571123010866
306,82,0,0,301.0,411.2029013080304,435.43426636163537
307,83,0,0,645.0,426.562810749789,534.7273560294674
308,84,0,0,38.0,62.00055491267839,51.25007808513333
309,85,0,2,362.0,309.8877721140738,346.6856559030192
310,86,0,3,63.0,109.67290103497336,95.81855949728595
311,86,0,3,126.0,99.31289923509226,69.44568106706141
312,87,0,3,799.0,464.13757218864913,494.4176192194067
313,88,0,3,365.0,307.4946518239934,317.1206849605138
314,89,0,2,264.0,261.8717896590077,219.63461773813793
315,90,0,0,262.0,192.8712524660486,217.34809626187607
316,27,0,1,505.0,530.1834015732245,477.3492963135236
317,66,0,1,284.0,333.019532690529,360.5694868873777
318,91,0,3,265.0,213.96587288706564,215.7246421649361
319,92,0,1,117.0,71.85313126990452,110.5229089764089
320,93,0,4,248.0,304.39890067137475,264.2758333310576
321,94,0,1,136.0,141.77752345941153,159.89249143462942
322,95,0,1,243.0,203.78911768521345,240.36872503985583
323,27,0,1,356.0,403.5506602871914,397.7963499151454
324,79,0,4,181.0,207.48083872892866,182.23936968926716
325,96,0,3,280.0,283.92803071724444,271.9974272064546
326,97,0,0,258.0,219.65753538305688,215.17369266721272
327,98,0,3,1024.0,690.7570479214148,995.7685943638174
328,99,0,1,170.0,261.6324744019819,258.6808446945239
329,99,0,1,540.0,473.0232058840991,494.0971716580807
330,21,0,3,242.0,316.7886148149716,304.9440158123285
331,100,0,3,258.0,264.53721798672353,268.1020584480057
332,101,0,2,145.0,150.2973962589883,134.22644466111862
333,102,0,1,139.0,152.7760908100655,152.27445162016423
334,93,0,4,154.0,198.7314730790109,168.87774440520417
335,103,0,0,113.0,102.67844761273952,47.33888533164298
336,35,0,0,485.0,488.5424135920258,506.42317929671265
337,104,0,2,36.0,24.412818948067976,15.346705563294476
338,104,0,2,71.0,71.43222939452359,60.00771269537915
339,90,0,0,248.0,176.1492929624992,214.46559724485383
340,105,0,2,222.0,219.59409843394107,215.12023347554177
341,31,0,2,335.0,456.4472783538344,451.34332343755244
342,51,0,1,151.0,214.35454678296938,184.95862859957234
343,106,0,2,377.0,421.62595397341613,413.2210863622788
344,107,0,4,49.0,55.91398520705493,81.6084440851316
345,65,0,2,202.0,221.28737258020683,229.8174697990004
346,108,0,3,266.0,314.8217736166674,319.7666540699502
347,109,0,3,1111.0,1014.4112243124899,988.2806733600546
348,104,0,2,55.0,49.29025078013572,45.73882924904534
349,20,0,2,2250.0,1167.848629334051,1724.008115194709
350,110,0,4,196.0,330.99506143604185,323.0533406927768
351,111,0,4,267.0,414.8097221540313,399.99685220928035
352,112,0,4,600.0,535.9413573403062,597.940739254705
353,30,0,0,176.0,196.24168875341968,194.6486611587681
354,23,0,4,94.0,47.40054030511202,54.629569829488055
355,113,0,3,240.0,237.6658862118926,196.60269082626002
356,114,0,4,182.0,256.26173109515105,245.45513281560622
357,27,0,1,445.0,425.8820875108204,466.94740499552495
358,115,0,3,216.0,238.39215171955703,224.20937287424093
359,114,0,4,109.0,154.25068781495742,68.0365076913097
360,116,0,3,491.0,493.0551071928786,518.0062133769226
361,117,0,1,214.0,202.7677159121182,243.0457413290118
362,118,0,0,395.0,370.64584504192754,417.050531001747
363,119,0,0,320.0,278.8620543798302,297.4387506413453
364,111,0,4,198.0,220.08433326288215,216.57235477915233
365,47,0,4,405.0,469.1328438530546,394.41799573414283
366,37,0,4,61.0,79.58951141064519,78.54346029945457
367,120,0,1,60.0,41.61924897991747,58.99333615378528
368,65,0,2,188.0,235.50733306607444,219.99885439712475
369,121,0,3,35.0,67.72180296808968,-21.364270425692517
370,122,0,1,349.0,363.9039202070835,410.37759841045136
371,123,0,1,478.0,561.6431530093002,565.4637488823541
372,124,0,3,162.0,229.17178592998596,167.79026522071553
373,125,0,3,301.0,391.69460514154,366.77486674905305
375,22,0,1,196.0,213.20376992263388,185.30305535685602
376,65,0,2,405.0,425.86300237624243,497.88754140610024
377,83,0,0,543.0,329.59086713676595,466.5484826907948
378,57,0,0,249.0,338.29940626544794,302.7519653485492
379,126,0,1,330.0,287.18202789423646,321.4420450192426
380,115,0,3,220.0,238.39215171955703,224.20937287424093
381,127,0,2,390.0,308.686808690842,358.26173305298835
382,117,0,1,123.0,163.11034176649255,173.58022885605678
383,128,0,1,246.0,308.5620999160105,301.7530126079857
384,47,0,4,319.0,341.58916511233593,316.85166203882903
385,104,0,2,44.0,52.49434143037562,30.63051446427509
386,27,0,1,329.0,414.845142931988,432.57270729960914
387,66,0,1,421.0,355.6804805877184,402.68919140353785
388,129,0,3,78.0,67.72180296808968,75.45054795275571
389,130,0,1,626.0,671.9545041635342,623.1153313173597
390,27,0,1,392.0,333.881248535558,331.340446467816
391,131,0,0,583.0,669.4035214775902,744.8698302181782
