row754,series,has_opening,fold,V_exp,V_def,V_opt
442,157,0,2,294.0,260.23,262.894000244037
443,158,0,0,177.0,190.37099999999998,189.54059999999998
444,159,0,4,2681.0,2108.65,2046.74
445,97,0,0,282.0,267.7775,284.48726666666664
446,22,0,1,184.0,198.83649999999997,207.97283787477926
447,160,0,4,170.0,84.7341,85.95832
448,19,0,4,356.0,411.097,413.4925333333333
449,29,0,2,825.0,781.214,778.8975154761907
450,29,0,2,257.0,349.5760000000001,336.77243464052304
451,161,0,3,418.0,338.342,333.20593749999983
452,162,0,1,204.0,154.67,180.2996296296296
453,104,0,2,56.0,48.938500000000005,77.66606666666671
454,127,0,2,365.0,301.5629523809523,324.77881433381424
455,163,0,0,579.0,556.09,540.248
456,59,0,0,531.0,393.32,388.76
457,164,0,2,183.0,163.88299999999998,173.33103449328448
458,165,0,3,696.0,682.8595,690.1181666666666
459,68,0,4,66.0,69.58800000000001,72.32308
460,166,0,1,789.0,766.75,844.0724708994708
461,167,0,3,236.0,280.817,282.0299285714285
462,104,0,2,67.0,57.01,76.34448333333334
463,59,0,0,339.0,309.83,304.668
464,43,0,4,198.0,186.33599999999998,187.9932
465,82,0,0,443.0,462.6960000000001,433.5325333333333
466,168,0,3,357.0,288.94002380952384,313.86680330086574
467,23,0,4,104.0,82.18015,83.29051333333334
468,169,0,0,197.0,219.82,222.06
469,27,0,1,467.0,472.80400000000003,467.52975271765274
470,170,0,3,965.0,949.13,992.52925
471,171,0,1,71.0,104.90979999999999,100.27193259259262
472,65,0,2,331.0,414.83600000000007,422.2811666666663
473,172,0,4,64.0,87.40379999999999,86.05272
474,86,0,3,88.0,73.26089999999998,81.09776250000006
475,111,0,4,249.0,349.18800000000005,354.95720000000006
476,37,0,4,88.0,90.4241,90.94308
477,170,0,3,1041.0,1084.43,1062.4453750000002
478,111,0,4,200.0,216.1015,225.13128571428572
479,75,0,2,498.0,457.9,436.33566666666667
480,92,0,1,105.0,100.11366666666667,112.1113784656084
481,104,0,2,79.0,59.7,77.24951666666668
482,105,0,2,137.0,159.931,202.06700476190468
483,173,0,3,160.0,207.58166666666668,206.87408591269835
484,33,0,3,271.0,240.62380952380954,262.70395231782084
485,174,0,0,400.0,367.8260000000001,361.1708
486,175,0,0,430.0,423.2280000000001,401.39369999999974
487,27,0,1,378.0,426.75,416.9213174202339
488,176,0,0,1099.0,805.263666666667,831.2891999999995
489,177,0,3,180.0,184.395,179.1007083333333
490,33,0,3,230.0,235.52180952380954,254.90579775432877
491,173,0,3,243.0,264.5854999999999,263.2248188988092
492,59,0,0,292.0,375.85,375.16159999999996
493,71,0,4,148.0,158.2842,156.97168000000002
494,125,0,3,397.0,356.68,361.02253749999994
495,178,0,0,149.0,161.136,165.316
496,111,0,4,202.0,216.1015,225.13128571428572
497,111,0,4,320.0,349.82100000000025,352.20879999999954
498,179,0,4,152.0,215.55,214.29680000000002
499,52,0,1,343.0,308.166,315.70565346012023
500,49,0,2,1450.0,1038.31,904.4048333333334
501,84,0,0,57.0,64.31693333333332,92.74466666666665
502,180,0,3,252.0,217.98,224.48841249999998
503,104,0,2,57.0,48.8587,64.99497222222226
504,163,0,0,580.0,556.09,538.724
505,28,0,0,240.0,196.03599999999997,204.51968
506,124,0,3,215.0,222.01,224.6284375
507,105,0,2,174.0,224.30749999999998,218.91034355043104
508,181,0,2,361.0,268.798,280.2693897907648
509,182,0,0,105.0,99.1973,95.53463999999998
510,111,0,4,258.0,355.1660000000001,362.72484000000003
511,111,0,4,201.0,216.1015,225.13128571428572
512,183,0,3,483.0,416.37800000000004,430.5921458333333
513,21,0,3,254.0,329.309,320.88541666666686
514,27,0,1,512.0,458.00800000000004,449.7582106301103
