row754,series,has_opening,fold,V_exp,V_def,V_opt
494,125,0,3,397.0,411.02903981542556,387.9972300554003
495,178,0,0,149.0,168.01695054669966,158.42030015965
496,111,0,4,202.0,214.5387636454606,233.31914901281687
497,111,0,4,320.0,303.8172702930866,291.5509012032378
498,179,0,4,152.0,183.44534138937433,188.61272107940627
499,52,0,1,343.0,302.08521069757694,295.8437756668178
500,49,0,2,1450.0,1086.773695140549,1029.4285191294025
501,84,0,0,57.0,105.90005194444109,93.3493121405989
502,180,0,3,252.0,231.82523762401283,232.0458717293659
503,104,0,2,57.0,55.896051142806925,64.86148599412138
504,163,0,0,580.0,559.4815538159675,597.536734940988
505,28,0,0,240.0,186.1132092787685,180.86659751921252
506,124,0,3,215.0,216.74969256461574,200.00008210551587
507,105,0,2,174.0,211.70159492646587,192.75546714821422
508,181,0,2,361.0,280.74417632784684,283.78027507675137
509,182,0,0,105.0,107.45021266329383,100.76996342640928
510,111,0,4,258.0,355.7660127635144,388.07061086908385
511,111,0,4,201.0,214.5387636454606,233.31914901281687
512,183,0,3,483.0,459.62290754838654,443.25160156471287
513,21,0,3,254.0,302.27012587660806,309.86683429158495
514,27,0,1,512.0,432.8501063467627,449.4550089602591
515,184,0,0,88.0,130.77265517401955,118.22408591856001
516,27,0,1,534.0,426.20320626157104,416.1419437358004
517,185,0,3,503.0,544.136261679168,548.2905859578095
518,186,0,2,183.0,161.84445367819472,164.23402148778214
519,62,0,0,318.0,320.64282987852584,349.08007795949754
520,62,0,0,287.0,331.1876518113597,353.40576274658576
521,187,0,1,31.0,105.62266387989467,95.35120388358564
522,22,0,1,211.0,240.4092784649555,224.39596998552986
523,93,0,4,214.0,203.25026711418602,212.1507821360972
524,160,0,4,135.0,118.04527772608748,117.85131250678589
525,104,0,2,85.0,116.58534422047029,123.54508856884357
526,140,0,4,181.0,197.3681726973648,185.8495885071513
527,188,0,0,88.0,98.34662430270708,107.15558274931254
528,111,0,4,356.0,431.4605147054513,387.34581758530055
529,19,0,4,302.0,342.33074999782366,337.5077704599265
530,48,0,4,489.0,455.38326200623237,489.90172106861604
531,116,0,3,332.0,363.3756511472657,369.4575941555041
532,189,0,4,1662.0,1190.121910390245,1205.1784610102636
533,104,0,2,49.0,71.06827544675036,80.33996057097261
534,22,0,1,165.0,187.67992709037523,195.42028626450855
535,190,0,3,530.0,545.5115946958863,554.0460065331806
536,27,0,1,371.0,352.8783973416637,345.3674596221588
537,111,0,4,203.0,214.5387636454606,233.31914901281687
538,191,0,4,334.0,328.36660019698934,335.650894300038
539,192,0,0,960.0,970.8532304827621,951.1424471408397
540,47,0,4,286.0,254.76029597628326,255.77951194006775
541,79,0,4,201.0,212.82023122760666,200.60543839992815
542,193,0,4,24.0,34.27300369388536,35.23989679813195
543,97,0,0,258.0,213.50113499754923,212.95777523121498
544,122,0,1,306.0,355.7504068849525,366.0750573292736
545,194,0,1,235.0,281.3566240546277,293.90948201734636
546,195,0,3,1356.0,1166.9005992053415,1049.6211910502443
547,196,0,4,36.0,40.04434654904696,31.597265977175027
